date,AAPL,ABBV,AMZN,BAC,BRK-B,CVX,GOOG,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,PEP,PFE,PG,TSLA,UNH,V,XOM
2018-11-19,44.92,73.71,75.61,25.34,217.94,100.38,51.0,51.37,157.76,132.96,98.07,44.54,108.2,185.22,131.55,64.24,100.51,35.88,106.1,36.5,84.29,23.56,250.58,131.57,63.95
2018-11-20,42.78,72.56,74.77,25.0,210.71,97.59,51.29,51.52,153.63,131.81,95.97,43.54,107.18,183.05,132.43,62.92,97.71,36.97,103.41,35.97,83.21,23.17,246.3,130.21,62.13
2018-11-21,42.73,70.96,75.84,24.9,210.86,98.82,51.88,52.17,153.86,127.79,95.25,42.97,104.85,183.64,134.82,62.93,99.06,35.89,102.77,35.61,82.59,22.55,245.4,131.24,62.61
2018-11-23,41.64,70.54,75.1,24.63,207.07,95.49,51.19,51.51,153.45,128.01,94.37,43.22,105.45,178.69,131.73,62.83,99.02,35.96,102.89,35.64,82.7,21.72,246.41,129.72,60.94
2018-11-26,42.2,71.04,79.07,25.17,210.63,96.65,52.43,52.8,154.33,128.04,96.68,43.09,104.99,187.74,136.38,63.47,102.29,37.95,103.29,35.81,83.07,23.07,250.69,132.72,62.14
2018-11-27,42.11,72.22,79.07,25.33,212.53,96.84,52.22,52.61,157.42,129.72,97.09,43.53,106.71,188.84,135.0,64.23,102.93,38.12,103.81,36.41,83.77,22.93,255.39,132.69,62.2
2018-11-28,43.73,73.26,83.89,25.96,217.5,99.3,54.31,54.59,162.21,132.64,98.17,43.83,107.93,197.95,136.76,64.98,106.75,39.69,105.64,37.1,84.03,23.19,264.62,138.03,63.33
2018-11-29,43.4,74.06,83.68,25.61,217.7,99.9,54.42,54.73,160.59,132.1,97.39,43.53,109.31,192.45,138.68,65.55,105.86,39.06,105.44,37.6,83.86,22.74,266.12,135.81,63.82
2018-11-30,43.16,77.65,84.51,25.94,218.24,99.97,54.72,55.48,164.85,133.05,98.39,44.79,110.84,196.76,140.61,66.76,106.53,40.57,108.71,38.2,85.39,23.37,265.85,138.36,64.17
2018-12-03,44.67,77.15,88.62,26.06,220.81,101.43,55.32,55.82,166.15,132.43,99.32,44.16,110.73,205.36,141.09,66.65,107.69,42.21,106.07,38.0,84.31,23.9,270.55,141.57,65.56
2018-12-04,42.7,74.59,83.42,24.65,210.12,98.55,52.54,53.12,160.26,132.26,94.89,44.06,108.86,196.19,137.93,65.8,104.26,39.0,105.02,37.3,84.3,23.98,263.19,135.36,64.12
2018-12-06,42.23,74.41,84.96,24.13,207.96,97.43,53.44,53.9,160.87,132.16,93.08,43.89,108.22,198.64,139.63,65.94,104.9,39.29,104.99,37.16,84.52,24.2,261.59,137.71,63.28
2018-12-07,40.72,71.63,81.46,23.35,204.88,97.07,51.83,52.33,157.97,131.72,91.4,43.63,106.11,192.29,137.42,64.55,100.7,36.64,104.07,36.29,83.53,23.86,254.34,133.86,62.67
2018-12-10,40.99,72.17,82.05,22.74,203.26,96.61,51.98,52.66,156.96,131.57,89.69,43.76,106.59,193.82,141.85,65.14,103.36,37.7,104.41,36.68,84.05,24.34,251.84,134.62,61.78
2018-12-11,40.76,72.63,82.16,22.57,202.28,97.06,52.59,53.08,157.44,132.69,88.82,44.03,106.97,193.5,142.08,64.88,104.32,36.79,105.39,36.36,84.85,24.45,252.49,133.57,61.9
2018-12-12,40.87,72.98,83.18,22.52,202.48,97.18,53.18,53.69,159.27,133.23,89.39,43.74,106.82,196.0,144.5,65.64,104.8,36.96,105.13,36.49,84.95,24.44,255.72,134.54,61.36
2018-12-13,41.32,72.25,82.92,22.41,202.42,97.45,53.1,53.68,158.96,133.9,89.48,43.97,107.31,194.7,145.01,66.48,105.15,36.96,106.35,36.82,87.18,25.12,257.15,134.28,62.14
2018-12-14,40.0,70.52,79.6,22.48,200.0,95.68,52.1,52.59,157.51,120.46,88.75,43.85,104.57,191.14,144.06,64.8,101.86,36.35,102.39,36.19,87.31,24.38,250.41,131.89,61.01
2018-12-17,39.62,69.96,76.05,22.47,197.92,94.52,50.83,51.28,153.56,116.97,87.61,42.95,101.24,186.37,140.19,63.74,98.85,35.64,101.42,35.62,83.82,23.23,243.84,128.29,59.77
2018-12-18,40.14,68.85,77.57,22.47,196.52,92.24,51.44,52.17,155.45,118.13,87.2,42.94,99.5,187.5,143.66,62.98,99.89,36.48,100.5,35.03,83.56,22.47,239.02,129.52,58.12
2018-12-19,38.89,68.8,74.75,22.2,195.17,90.64,51.15,51.77,153.19,115.58,86.09,42.57,101.94,183.11,133.24,62.5,99.62,34.38,98.88,34.68,82.9,22.2,236.51,128.15,57.13
2018-12-20,37.9,70.32,73.04,22.14,193.58,88.24,50.47,51.18,150.08,116.18,85.35,42.25,102.1,178.79,133.4,62.27,97.52,33.54,99.03,34.66,82.2,21.03,229.08,125.71,55.4
2018-12-21,36.43,69.95,68.87,21.46,192.1,87.59,48.98,49.56,146.71,116.02,83.33,42.28,102.23,171.44,124.95,61.77,94.37,32.16,98.32,34.64,82.19,21.32,225.2,121.32,54.99
2018-12-24,35.49,69.32,67.2,20.87,187.76,84.89,48.81,49.23,144.57,111.26,81.53,40.85,99.73,170.91,124.06,60.28,90.43,31.55,95.28,33.5,78.93,19.69,220.1,118.85,52.88
2018-12-26,37.99,73.34,73.54,22.14,197.57,90.27,51.97,52.39,153.85,114.77,84.91,41.72,103.79,182.44,134.18,62.7,96.61,33.04,97.34,34.86,81.39,21.74,229.94,127.15,55.41
2018-12-27,37.74,74.06,73.08,22.38,200.12,91.89,52.19,52.65,155.71,115.4,85.87,42.24,105.47,184.65,134.52,63.87,97.21,32.56,98.32,35.4,83.14,21.08,232.41,128.88,55.65
2018-12-28,37.76,75.06,73.9,22.4,202.08,91.32,51.85,52.33,155.62,115.27,85.68,41.95,106.69,182.17,133.2,63.86,96.45,33.18,99.17,35.49,82.38,22.26,232.67,127.84,55.03
2018-12-31,38.12,75.94,75.1,22.63,204.18,91.44,51.78,52.25,157.08,116.88,86.38,42.08,108.11,184.61,131.09,64.74,97.58,33.14,99.27,36.06,83.05,22.19,235.39,128.82,55.04
2019-01-02,38.17,73.5,76.96,22.92,202.8,93.04,52.29,52.73,157.62,115.71,87.88,41.71,107.33,185.67,135.68,64.05,97.15,33.81,98.2,35.73,82.47,20.67,230.07,129.77,56.25
2019-01-03,34.37,71.08,75.01,22.55,191.66,91.26,50.8,51.27,154.15,113.87,86.63,41.45,103.99,177.3,131.74,62.73,93.57,31.77,97.28,34.73,81.89,20.02,223.79,125.1,55.39
2019-01-04,35.83,73.37,78.77,23.49,195.2,93.15,53.54,53.9,158.73,115.78,89.82,42.28,107.12,185.69,137.95,64.62,97.93,33.81,99.27,35.53,83.56,21.18,226.41,130.49,57.43
2019-01-07,35.75,74.44,81.48,23.47,196.91,94.36,53.42,53.8,161.85,115.04,89.89,41.73,107.7,187.12,138.05,63.91,98.05,35.6,98.42,35.72,83.23,22.33,226.85,132.84,57.73
2019-01-08,36.44,74.79,82.83,23.43,196.31,93.95,53.81,54.27,162.63,117.71,89.72,42.2,108.69,188.49,142.53,64.38,98.76,34.71,99.36,35.88,83.54,22.36,229.88,133.56,58.15
2019-01-09,37.05,72.33,82.97,23.66,196.37,95.21,53.73,54.08,164.31,116.78,89.56,41.39,109.5,191.91,144.23,63.89,100.17,35.39,96.59,35.81,82.17,22.57,230.21,135.13,58.46
2019-01-10,37.17,72.65,82.81,23.63,196.58,95.36,53.52,53.94,163.7,117.48,89.56,41.83,108.32,193.06,144.2,63.11,99.53,36.05,97.18,34.96,82.37,23.0,231.37,135.39,58.16
2019-01-11,36.81,72.74,82.03,23.9,196.29,94.59,52.86,53.22,164.02,117.52,89.13,42.07,108.54,192.03,143.8,63.46,98.76,36.94,97.19,35.43,82.91,23.15,234.02,134.79,57.89
2019-01-14,36.25,70.67,80.86,24.22,195.78,93.91,52.23,52.58,163.47,116.19,90.05,41.9,107.14,191.57,145.39,62.16,98.04,37.34,96.43,35.01,82.35,22.29,234.39,133.85,57.82
2019-01-15,37.0,71.29,83.73,24.38,196.94,94.24,53.86,54.33,161.33,117.17,90.71,42.28,109.39,192.64,148.95,63.12,100.88,37.2,97.94,35.3,83.13,22.96,242.71,134.09,57.85
2019-01-16,37.45,71.33,84.19,26.13,198.41,93.64,54.05,54.48,161.85,115.97,91.44,41.7,109.12,193.87,147.54,63.22,101.24,36.95,97.35,34.79,82.55,23.07,247.05,134.09,57.83
2019-01-17,37.67,72.71,84.66,26.62,198.78,94.11,54.49,54.96,159.87,116.92,91.81,41.82,111.33,195.38,148.3,64.05,101.95,37.66,98.14,35.09,82.54,23.15,245.45,134.03,58.22
2019-01-18,37.9,74.63,84.81,26.91,204.48,96.13,54.91,55.37,164.18,118.37,93.3,42.31,108.92,198.01,150.04,64.28,103.48,38.95,98.91,35.14,83.25,20.15,250.86,135.22,58.92
2019-01-22,37.05,73.93,81.61,26.71,200.72,94.43,53.53,53.93,161.92,116.66,91.83,42.41,109.39,195.52,147.57,64.25,101.53,36.93,98.76,34.92,82.36,19.93,251.04,134.78,58.03
2019-01-23,37.2,73.75,82.0,26.56,201.15,93.63,53.78,54.22,161.72,116.66,91.6,42.9,110.98,194.44,144.3,63.92,102.52,37.06,99.5,34.83,86.36,19.17,252.3,133.77,57.55
2019-01-24,36.91,71.61,82.75,26.7,201.02,95.41,53.69,54.2,162.08,115.06,91.65,42.38,107.43,195.85,145.83,62.0,102.03,39.18,98.39,33.83,85.87,19.43,251.46,134.44,57.63
2019-01-25,38.13,67.16,83.53,27.16,202.75,95.17,54.55,55.08,164.93,116.14,92.23,42.1,107.41,198.93,149.01,61.81,102.96,39.75,98.26,33.58,85.23,19.8,253.27,135.39,57.89
2019-01-28,37.78,64.32,81.89,27.21,200.95,94.28,53.5,53.99,164.4,116.83,92.67,41.92,107.47,196.21,147.47,61.78,100.95,34.26,97.78,32.66,85.16,19.76,252.06,132.77,57.51
2019-01-29,37.39,64.6,79.69,26.99,202.05,94.0,53.03,53.5,164.28,118.04,92.93,42.13,108.1,195.31,144.19,62.05,98.9,32.67,97.94,33.69,85.18,19.83,252.6,131.8,57.72
2019-01-30,39.94,65.92,83.52,26.7,205.96,94.99,54.45,54.9,166.55,119.23,93.14,42.53,109.25,199.99,150.42,62.16,102.2,34.1,99.58,34.35,86.07,20.58,255.47,134.34,58.35
2019-01-31,40.23,66.95,85.94,26.14,205.54,96.37,55.82,56.29,167.79,120.53,92.33,42.77,111.98,206.96,166.69,63.06,100.33,35.68,101.24,35.38,87.85,20.47,255.3,131.81,59.15
2019-02-01,40.25,67.12,81.31,26.06,209.19,99.49,55.54,55.93,168.56,121.55,92.67,43.28,112.94,209.55,165.71,64.77,98.74,35.93,100.81,35.74,88.76,20.81,253.91,136.83,61.28
2019-02-04,41.39,65.48,81.67,26.52,208.52,100.65,56.64,57.07,170.44,120.35,93.0,43.77,112.27,210.67,169.25,65.13,101.59,37.03,101.62,35.37,89.27,20.86,253.42,138.15,60.4
2019-02-05,42.1,66.45,82.94,26.43,207.82,100.43,57.3,57.59,170.4,120.35,92.59,43.78,112.51,211.6,171.16,65.37,103.01,37.22,101.45,35.1,88.73,21.42,251.63,139.16,61.02
2019-02-06,42.11,65.94,82.01,26.38,206.01,99.92,55.76,56.14,168.88,120.46,92.54,43.78,111.43,211.05,170.49,65.57,101.86,37.98,101.58,35.28,89.17,21.15,254.64,138.14,60.75
2019-02-07,41.32,66.01,80.72,25.93,201.73,99.38,54.94,55.3,168.28,119.6,91.33,43.92,109.77,209.75,166.38,65.09,101.13,36.59,101.62,34.75,88.46,20.5,254.17,136.85,60.28
2019-02-08,41.36,66.43,79.41,25.98,200.92,98.83,54.75,55.12,168.71,119.92,90.42,43.99,111.74,212.31,167.33,65.68,101.52,36.78,101.56,35.2,88.98,20.39,247.46,137.06,60.38
2019-02-11,41.13,66.51,79.55,26.09,203.05,98.3,54.75,55.11,167.23,119.56,89.99,44.09,110.25,212.82,165.79,64.99,101.12,36.35,101.51,34.74,89.49,20.86,242.97,137.47,60.48
2019-02-12,41.48,66.65,81.9,26.35,206.15,99.79,56.07,56.38,169.61,121.51,91.53,44.13,111.63,214.59,165.04,66.53,102.69,37.53,102.25,34.9,90.39,20.79,248.97,138.63,61.54
2019-02-13,41.31,67.36,82.0,26.36,205.8,100.5,56.01,56.43,172.25,121.78,91.96,44.25,111.78,216.19,164.07,66.95,102.61,37.95,102.55,34.75,90.37,20.54,249.26,140.09,62.23
2019-02-14,41.46,67.14,81.13,26.07,202.78,100.32,56.08,56.46,171.61,121.65,91.37,40.52,113.42,215.47,163.95,66.88,102.7,38.36,101.17,34.98,89.66,20.25,250.7,140.01,62.25
2019-02-15,41.37,67.41,80.4,26.73,205.29,101.33,55.68,55.98,175.89,123.52,94.16,40.21,115.05,217.73,162.5,67.62,103.97,39.06,104.15,35.34,89.68,20.53,256.18,141.73,63.42
2019-02-19,41.49,67.14,81.38,26.75,205.69,101.29,55.93,56.33,175.83,122.9,93.83,39.84,114.72,216.24,162.29,67.14,103.92,38.88,104.17,35.5,91.05,20.38,255.5,141.27,63.85
2019-02-20,41.76,66.7,81.11,27.01,206.16,102.12,55.69,56.03,175.39,123.5,94.28,40.08,115.22,216.75,162.56,67.3,103.38,39.36,104.08,35.17,90.41,20.17,254.65,141.55,64.09
2019-02-21,41.52,65.66,80.97,26.9,205.33,101.15,54.85,55.21,175.37,122.65,94.09,40.76,115.27,214.98,160.04,67.64,105.56,38.67,104.32,35.12,90.86,19.42,251.71,140.84,63.51
2019-02-22,41.99,66.72,81.58,26.7,201.91,101.36,55.52,55.83,175.89,123.72,93.67,40.24,116.47,218.91,161.89,68.43,107.07,39.52,104.92,35.8,91.29,19.65,252.39,142.67,64.0
2019-02-25,42.29,66.95,81.65,26.88,202.31,101.56,55.47,55.87,173.68,124.18,94.65,39.94,116.37,218.91,164.62,68.1,107.66,39.39,104.29,35.9,90.67,19.92,250.01,142.85,64.07
2019-02-26,42.32,67.13,81.82,26.9,201.9,101.83,55.76,56.1,172.15,124.1,93.93,39.72,117.1,219.58,164.13,68.41,108.41,39.0,104.21,35.85,90.91,19.86,248.48,143.81,64.2
2019-02-27,42.45,66.21,82.05,27.12,202.29,101.95,55.8,56.14,167.92,123.88,93.81,39.94,118.05,220.14,162.81,68.31,108.22,38.58,103.67,35.78,90.07,20.98,236.29,143.99,64.86
2019-02-28,42.03,66.07,81.99,26.84,201.3,101.52,56.0,56.33,169.26,124.58,93.1,40.29,118.63,220.33,161.45,68.88,108.09,38.33,104.75,36.13,89.74,21.33,228.87,144.87,64.5
2019-03-01,42.47,66.79,83.59,27.05,203.13,103.6,57.05,57.43,169.29,126.14,93.16,40.33,121.02,222.76,162.28,69.18,108.57,38.88,105.24,36.14,89.64,19.65,232.58,146.19,65.29
2019-03-04,42.68,66.26,84.81,26.79,201.81,103.68,57.39,57.67,168.04,126.26,92.95,40.57,119.73,221.82,167.37,68.94,108.31,38.96,105.23,35.9,90.03,19.02,223.01,144.71,65.55
2019-03-05,42.61,65.8,84.62,26.84,201.47,104.67,58.1,58.46,168.22,126.52,92.87,40.53,120.69,221.76,171.26,69.22,107.77,38.89,105.11,35.75,90.23,18.44,228.12,144.7,65.45
2019-03-06,42.36,65.11,83.45,26.62,200.67,104.88,57.89,58.25,168.63,126.81,92.53,40.39,118.99,220.04,172.51,68.43,107.82,37.78,105.68,34.89,90.09,18.42,225.89,144.56,64.71
2019-03-07,41.87,65.24,81.3,26.35,199.3,103.53,57.17,57.54,166.85,126.04,91.86,40.24,118.67,218.02,169.13,68.16,106.51,37.09,105.17,34.5,89.74,18.44,223.65,143.6,65.42
2019-03-08,41.97,64.69,81.04,26.44,198.7,103.25,57.12,57.5,165.68,125.87,91.89,39.85,119.01,217.49,169.6,67.61,106.62,37.43,104.38,34.08,89.62,18.94,225.07,144.11,64.49
2019-03-11,43.42,65.1,83.53,26.71,202.09,104.95,58.79,58.96,166.79,126.33,93.09,41.04,116.01,221.19,172.07,68.52,108.86,40.04,105.61,34.59,90.68,19.39,230.62,147.36,65.11
2019-03-12,43.91,65.66,83.65,26.71,202.5,105.19,59.66,59.86,168.22,126.9,92.81,40.93,116.01,222.46,171.92,68.82,109.62,40.38,105.6,34.78,91.11,18.89,233.21,148.4,65.29
2019-03-13,44.11,65.81,84.54,27.03,204.06,105.84,59.67,59.95,166.84,127.11,93.12,41.08,116.77,223.99,173.37,69.14,110.47,41.9,105.61,35.01,92.14,19.26,239.25,149.12,65.87
2019-03-14,44.6,66.66,84.31,27.19,203.38,105.78,59.28,59.63,167.27,125.84,93.97,40.97,115.61,224.98,170.17,69.51,110.56,41.14,104.63,34.33,92.27,19.33,240.22,150.81,65.65
2019-03-15,45.18,67.82,85.62,27.04,204.31,106.39,59.22,59.51,167.84,125.46,95.05,40.61,116.42,226.61,165.98,69.58,111.83,42.2,104.77,34.82,93.28,18.36,238.45,152.04,65.42
2019-03-18,45.64,67.25,87.11,27.52,206.68,106.87,59.21,59.43,168.94,125.06,95.62,40.71,117.64,225.84,160.47,69.39,113.43,41.98,106.23,34.85,92.44,17.97,241.86,151.56,66.17
2019-03-19,45.28,67.39,88.09,27.37,205.15,106.36,59.94,60.12,169.59,126.22,95.27,40.84,118.91,226.45,161.57,69.87,113.51,43.66,106.97,35.25,92.79,17.83,243.88,151.19,66.0
2019-03-20,45.67,67.06,89.86,26.43,203.27,105.86,61.2,61.32,171.4,125.17,93.24,40.82,120.38,225.35,165.44,70.02,113.39,43.34,107.18,35.15,92.63,18.24,237.59,150.37,66.37
2019-03-21,47.35,67.74,90.96,26.01,204.43,106.85,61.58,61.81,174.97,125.91,91.77,40.8,120.52,231.21,166.08,70.76,115.99,45.71,108.2,35.3,93.33,18.27,239.04,152.38,66.75
2019-03-22,46.37,66.51,88.24,24.93,200.55,104.5,60.28,60.38,173.84,124.83,88.99,41.18,120.51,226.21,164.34,70.2,112.93,44.11,109.36,34.88,92.57,17.64,234.36,149.71,65.69
2019-03-25,45.81,66.3,88.71,24.77,199.44,104.33,59.65,59.87,174.7,124.55,88.25,41.26,121.99,225.87,166.29,70.25,113.52,43.18,109.47,34.91,92.85,17.36,234.14,149.67,65.23
2019-03-26,45.34,67.34,89.19,25.11,200.62,105.39,59.23,59.49,174.39,126.34,89.14,41.81,123.07,228.69,167.68,70.73,113.76,43.95,110.53,35.35,93.81,17.85,230.85,151.89,66.08
2019-03-27,45.75,66.61,88.29,24.95,199.21,104.25,58.65,58.9,174.3,126.46,88.83,41.78,120.96,227.93,165.87,70.2,112.66,43.86,110.42,35.02,93.7,18.32,229.26,150.83,65.57
2019-03-28,45.81,66.67,88.67,25.23,200.66,104.44,58.42,58.61,175.05,126.62,89.84,41.76,121.12,230.22,165.55,70.49,112.82,44.04,110.37,35.25,94.3,18.57,229.75,151.27,65.9
2019-03-29,46.11,67.2,89.04,25.47,200.89,104.58,58.67,58.84,176.74,127.45,90.3,42.01,121.89,230.8,166.69,70.95,113.79,44.62,111.01,35.4,94.75,18.66,234.52,152.76,65.95
2019-04-01,46.42,67.36,90.71,26.34,205.0,106.07,59.72,59.95,180.19,126.71,93.35,41.88,121.22,234.33,168.7,71.06,114.83,45.29,110.51,35.7,94.38,19.28,232.89,153.8,66.71
2019-04-02,47.09,69.27,90.7,26.65,203.88,106.06,60.02,60.28,178.97,125.56,93.79,41.75,121.47,234.54,174.2,70.98,115.0,45.47,110.23,35.76,94.48,19.06,231.82,154.31,66.42
2019-04-03,47.42,69.27,91.04,26.62,203.67,105.18,60.3,60.54,182.93,125.06,93.98,41.4,119.34,234.21,173.54,70.95,115.75,46.87,110.12,35.7,94.42,19.45,233.17,154.98,66.03
2019-04-04,47.5,69.05,90.94,26.91,204.1,105.95,60.75,60.97,184.62,123.6,94.89,41.67,117.99,231.4,176.02,69.82,115.16,46.78,110.03,35.62,94.19,17.85,234.64,154.18,66.97
2019-04-05,47.82,69.58,91.86,26.84,205.33,107.33,60.36,60.57,186.1,124.16,94.66,41.66,119.28,231.96,175.72,69.22,115.67,47.45,110.17,35.83,94.39,18.33,235.96,154.19,67.33
2019-04-08,48.57,70.02,92.49,26.92,205.25,107.55,60.19,60.41,187.48,124.12,94.97,41.73,119.44,231.93,174.93,69.05,115.71,47.66,110.51,35.95,95.59,18.21,235.93,154.28,67.74
2019-04-09,48.42,68.95,91.79,26.67,204.92,106.58,59.86,60.13,185.03,123.6,94.27,41.84,119.52,231.58,177.58,68.92,115.08,47.03,110.67,35.7,95.31,18.15,235.97,154.03,66.87
2019-04-10,48.7,69.17,92.37,26.83,204.52,106.54,60.11,60.32,183.68,123.61,94.69,41.81,119.47,232.71,177.82,68.94,115.96,47.73,110.55,35.61,95.3,18.4,233.35,155.08,66.57
2019-04-11,48.29,68.18,92.2,26.83,206.67,106.96,60.23,60.48,185.57,123.28,95.49,41.87,117.56,231.7,177.51,68.11,116.1,47.6,110.22,35.23,95.39,17.89,223.29,154.39,66.88
2019-04-12,48.27,68.25,92.15,27.85,210.56,101.68,60.89,61.14,187.75,123.98,99.97,41.9,115.59,234.44,179.1,67.76,116.69,47.22,110.72,34.76,95.67,17.85,211.72,156.13,66.04
2019-04-15,48.36,68.46,92.24,27.54,209.74,102.0,61.06,61.33,188.68,124.47,98.83,42.13,116.55,234.76,179.65,66.99,116.79,45.9,112.02,35.08,96.28,17.76,218.34,156.91,65.82
2019-04-16,48.36,67.77,93.15,27.58,211.8,102.87,61.36,61.6,188.32,125.84,99.87,42.09,112.68,235.68,178.87,66.16,116.52,46.77,110.89,34.1,96.91,18.22,209.58,156.71,66.27
2019-04-17,49.31,65.88,93.24,27.72,210.37,102.11,61.82,62.01,190.24,126.29,102.74,42.39,109.43,236.57,178.78,63.06,117.49,46.54,115.05,33.24,97.07,18.08,205.67,156.91,66.46
2019-04-18,49.48,65.54,93.08,27.72,209.99,101.76,61.82,62.07,189.42,125.38,101.99,42.56,108.21,236.47,178.28,62.43,119.03,46.29,115.13,32.82,97.25,18.22,210.33,156.64,66.22
2019-04-22,49.65,66.03,94.37,27.74,209.49,103.49,62.44,62.69,188.61,125.66,102.12,42.49,108.46,238.59,181.44,62.66,119.41,46.83,114.54,32.49,97.22,17.52,215.41,156.88,67.66
2019-04-23,50.36,66.46,96.19,27.75,211.61,103.59,63.23,63.53,189.78,127.55,102.24,43.22,110.36,239.02,183.78,63.64,121.03,47.38,115.13,32.85,94.6,17.59,218.7,158.11,68.05
2019-04-24,50.28,66.47,95.09,27.71,210.57,100.42,62.8,63.0,190.4,126.91,102.07,43.01,110.84,240.78,182.58,63.75,120.61,47.5,114.97,32.81,95.09,17.24,218.48,157.94,66.73
2019-04-25,49.83,67.03,95.11,27.76,211.95,100.1,63.17,63.37,190.19,127.32,102.12,42.89,111.06,241.1,193.26,65.12,124.61,46.44,114.26,33.01,94.71,16.51,218.9,157.48,67.11
2019-04-26,49.59,67.34,97.53,28.01,214.22,99.42,63.61,63.87,187.53,128.0,102.9,43.26,112.6,242.15,191.49,65.37,125.32,44.25,114.5,33.31,97.08,15.68,224.79,159.35,65.69
2019-04-29,49.67,67.84,96.92,28.4,216.58,99.94,64.38,64.81,186.2,127.5,104.38,43.41,112.34,242.59,194.78,65.5,125.2,44.56,114.76,33.0,96.09,16.1,225.22,160.54,65.27
2019-04-30,48.71,67.07,96.33,28.23,216.71,101.93,59.42,59.95,187.61,128.74,104.32,43.98,109.94,249.57,193.4,67.14,126.01,44.98,116.0,33.85,97.65,15.91,221.06,160.82,65.52
2019-05-01,51.1,66.65,95.58,27.93,216.71,100.02,58.4,58.67,183.1,129.42,103.52,43.56,111.01,244.18,193.03,67.15,123.38,44.84,115.26,33.98,96.23,15.6,220.0,159.21,64.21
2019-05-02,50.77,66.3,95.04,28.15,215.93,98.81,58.13,58.33,185.14,128.81,103.74,43.38,111.27,242.65,192.53,67.83,121.77,45.52,114.89,34.18,96.8,16.27,220.47,157.58,63.08
2019-05-03,51.4,66.5,98.12,28.35,218.6,99.56,59.27,59.48,184.72,129.48,104.38,43.68,109.82,243.4,195.47,68.24,124.37,45.48,115.65,34.5,97.28,17.0,220.0,158.48,63.23
2019-05-06,50.6,66.97,97.53,28.12,213.16,100.52,59.47,59.67,183.87,129.55,103.45,43.45,109.57,244.07,193.88,67.8,123.64,44.69,115.29,34.71,96.91,17.02,228.11,158.71,62.95
2019-05-07,49.24,65.86,96.05,27.62,209.43,100.41,58.71,58.94,179.39,127.62,101.76,43.03,107.96,240.56,189.77,66.45,121.1,43.02,114.12,34.03,96.02,16.47,225.79,156.69,62.62
2019-05-08,49.25,65.89,95.89,27.51,209.29,99.76,58.31,58.54,179.76,127.45,101.23,42.9,109.2,240.82,189.54,66.69,121.09,43.22,114.16,34.13,96.36,16.32,226.83,157.23,62.71
2019-05-09,48.72,65.82,94.99,27.42,208.56,102.89,58.12,58.4,179.21,126.49,101.14,42.49,108.77,240.8,188.65,66.82,121.08,42.29,114.18,34.17,95.59,16.13,225.71,156.3,62.66
2019-05-10,48.05,65.44,94.5,27.3,209.02,103.57,58.21,58.38,179.21,126.78,101.14,43.2,109.17,242.89,188.34,66.7,122.66,41.95,115.96,34.24,97.22,15.97,228.19,157.18,63.2
2019-05-13,45.25,64.95,91.13,26.07,205.01,102.25,56.6,56.83,175.31,125.09,98.38,43.08,107.43,236.95,181.54,65.83,119.01,39.37,115.19,34.11,97.31,15.13,227.21,153.87,62.5
2019-05-14,45.97,66.27,92.01,26.42,203.69,103.27,56.02,56.24,176.49,124.74,99.17,43.65,107.96,241.42,180.73,66.04,120.34,40.26,115.42,34.19,96.84,15.49,224.25,156.69,62.58
2019-05-15,46.52,66.56,93.56,26.11,202.98,103.7,58.21,58.54,176.62,124.83,98.79,44.09,108.6,244.57,186.27,66.15,122.04,39.65,117.17,34.6,97.85,15.46,223.92,159.21,63.05
2019-05-16,46.32,67.17,95.38,26.39,204.63,103.57,58.95,59.22,177.19,126.01,100.06,44.45,110.26,248.77,186.99,67.5,124.85,39.81,118.01,35.01,99.14,15.22,224.59,161.5,63.04
2019-05-17,46.05,67.13,93.45,26.21,203.27,103.33,58.12,58.44,177.37,126.38,99.57,44.11,109.58,247.91,185.3,67.15,124.02,38.9,118.22,34.87,98.54,14.07,228.94,160.73,62.67
2019-05-20,44.61,67.44,92.95,26.21,202.73,103.6,56.94,57.23,175.87,126.2,100.09,43.79,109.79,248.83,182.72,67.29,122.23,37.71,117.75,34.97,98.43,13.69,233.32,160.12,62.66
2019-05-21,45.47,68.33,92.88,26.48,203.36,104.03,57.48,57.72,176.33,125.93,100.43,43.57,110.12,250.67,184.82,67.82,122.89,38.53,116.9,35.04,97.55,13.67,237.06,160.51,62.95
2019-05-22,44.54,68.93,92.98,26.3,202.6,103.37,57.57,57.79,173.99,126.51,99.62,44.51,111.44,252.18,185.32,69.08,123.63,37.82,117.83,35.31,97.87,12.85,236.49,160.88,62.38
2019-05-23,43.78,68.56,90.77,25.62,201.3,101.06,57.04,57.27,176.84,127.45,97.66,44.69,110.34,245.14,180.87,69.11,122.19,36.61,117.73,35.25,97.91,13.03,233.8,158.2,60.92
2019-05-24,43.61,67.64,91.16,26.01,201.69,101.78,56.67,56.93,178.3,127.46,98.62,44.47,110.32,246.86,181.06,69.24,122.25,36.07,117.31,35.27,97.84,12.71,234.87,159.31,61.17
2019-05-28,43.43,65.93,91.82,25.75,199.7,101.43,56.71,56.98,176.42,125.83,97.55,44.02,109.35,248.78,184.31,68.46,122.17,35.62,115.62,35.23,95.8,12.58,229.59,160.36,59.94
